Country Name,Country Code,Population,Fertility Rate,Life Expectancy,Year
Europe & Central Asia,ECS,867457664.0,1.568417474003,73.545114174309,2003
Ecuador,ECU,13289601.0,2.868,73.72,2003
"Egypt, Arab Rep.",EGY,73981942.0,3.088,69.127,2003
Euro area,EMU,325885964.0,1.47300232791422,78.7071825494894,2003
Eritrea,ERI,3738265.0,5.073,57.174,2003
Spain,ESP,42187645.0,1.3,79.619512195122,2003
Estonia,EST,1370720.0,1.37,71.3170731707317,2003
Ethiopia,ETH,72545144.0,6.044,54.209,2003
European Union,EUU,492200117.0,1.46378724009138,77.6935339059106,2003
Fragile and conflict affected situations,FCS,368514375.0,5.15338248703327,57.2897718229214,2003
Finland,FIN,5213014.0,1.76,78.3682926829268,2003
Fiji,FJI,816628.0,2.954,68.079,2003
France,FRA,62244886.0,1.89,79.1146341463415,2003
Faroe Islands,FRO,47974.0,2.5,78.9414634146341,2003
"Micronesia, Fed. Sts.",FSM,106816.0,4.007,67.675,2003
Gabon,GAB,1328146.0,4.327,59.266,2003
United Kingdom,GBR,59647577.0,1.7,78.4463414634146,2003
Georgia,GEO,4301000.0,1.599,72.575,2003
Ghana,GHA,20446782.0,4.612,57.761,2003
Gibraltar,GIB,31720.0,3.0979256489468745,67.67031171657645,2003
Guinea,GIN,9309848.0,5.877,51.859,2003
"Gambia, The",GMB,1354194.0,5.884,57.132,2003
Guinea-Bissau,GNB,1321202.0,5.555,52.845,2003
Equatorial Guinea,GNQ,694611.0,5.675,53.709,2003
Greece,GRC,10928070.0,1.29,78.8414634146341,2003
Grenada,GRD,102375.0,2.409,70.991,2003
Greenland,GRL,56765.0,2.372,68.4353658536586,2003
Guatemala,GTM,12500478.0,4.245,69.092,2003
Guam,GUM,157714.0,2.72,76.047,2003
Guyana,GUY,751857.0,2.924,65.313,2003
High income,HIC,1091996651.0,1.66556925327742,78.1771107298557,2003
"Hong Kong SAR, China",HKG,6730800.0,0.901,81.3780487804878,2003
Honduras,HND,7033821.0,3.693,71.15,2003
Heavily indebted poor countries (HIPC),HPC,517352559.0,5.8648420005224,53.9343625718801,2003
Croatia,HRV,4440000.0,1.41,74.6139024390244,2003
Haiti,HTI,8976552.0,3.955,58.535,2003
Hungary,HUN,10129552.0,1.27,72.3,2003
IBRD only,IBD,4121738813.0,2.26321986823067,69.1788451678223,2003
IDA & IBRD total,IBT,5288758027.0,2.77752248328318,66.5909549880344,2003
IDA total,IDA,1167019214.0,4.82466399495792,57.4500478644064,2003
IDA blend,IDB,385980348.0,4.74795315573313,56.1103313378081,2003
Indonesia,IDN,220545214.0,2.513,66.82,2003
IDA only,IDX,781038866.0,4.86268206860984,58.1120524530965,2003
Isle of Man,IMN,74587.0,3.0979256489468745,67.67031171657645,2003
India,IND,1108027848.0,3.107,63.759,2003
Ireland,IRL,3996521.0,1.96,78.1390243902439,2003
"Iran, Islamic Rep.",IRN,68812713.0,1.925,71.249,2003
Iraq,IRQ,25627626.0,4.644,68.742,2003
Iceland,ISL,289521.0,1.99,80.9634146341464,2003
Israel,ISR,6689700.0,2.95,79.6487804878049,2003
Italy,ITA,57313203.0,1.29,79.9829268292683,2003
Jamaica,JAM,2712511.0,2.439,72.911,2003
Jordan,JOR,5396774.0,3.828,72.256,2003
Japan,JPN,127718000.0,1.29,81.76,2003
Kazakhstan,KAZ,14909018.0,2.03,65.8658536585366,2003
Kenya,KEN,34130852.0,4.977,53.413,2003
Kyrgyz Republic,KGZ,5043300.0,2.5,68.2560975609756,2003
Cambodia,KHM,12853124.0,3.406,61.241,2003
Kiribati,KIR,88895.0,3.95,64.599,2003
St. Kitts and Nevis,KNA,47306.0,3.0979256489468745,67.67031171657645,2003
"Korea, Rep.",KOR,47892330.0,1.18,77.2146341463415,2003
Kuwait,KWT,2169118.0,2.616,73.367,2003
Latin America & Caribbean (excluding high income),LAC,521033040.0,2.4743531296713,72.2369799365827,2003
Lao PDR,LAO,5579656.0,3.845,60.648,2003
Lebanon,LBN,3701464.0,1.938,75.892,2003
Liberia,LBR,3116233.0,5.635,53.323,2003
Libya,LBY,5615952.0,2.597,70.97,2003
St. Lucia,LCA,160973.0,1.826,72.287,2003
Latin America & Caribbean,LCN,546480980.0,2.45219800769708,72.4432786850988,2003
Least developed countries: UN classification,LDC,717572892.0,4.98754302040269,57.4102877448907,2003
Low income,LIC,462034389.0,5.69915347680764,54.1849727275473,2003
Liechtenstein,LIE,34321.0,1.36,79.9609756097561,2003
Sri Lanka,LKA,19215307.0,2.268,73.128,2003
Lower middle income,LMC,2464278409.0,3.30662088459602,63.7676262511333,2003
Low & middle income,LMY,5267904657.0,2.78665336319748,66.5244297958129,2003
Lesotho,LSO,1918097.0,3.744,46.021,2003
Late-demographic dividend,LTE,2089475163.0,1.65785048090563,72.3111455356171,2003
Lithuania,LTU,3415213.0,1.26,72.0609756097561,2003
Luxembourg,LUX,451630.0,1.62,77.7268292682927,2003
Latvia,LVA,2287955.0,1.32,71.2658536585366,2003
"Macao SAR, China",MAC,460147.0,0.831,81.089,2003
St. Martin (French part),MAF,27363.0,1.83,77.5707317073171,2003
Morocco,MAR,29843937.0,2.644,70.296,2003
Monaco,MCO,32933.0,3.0979256489468745,67.67031171657645,2003
Moldova,MDA,3612874.0,1.247,67.521,2003
Madagascar,MDG,17279141.0,5.24,60.256,2003
Maldives,MDV,302209.0,2.508,72.603,2003
Middle East & North Africa,MEA,335522845.0,2.97570283711117,70.6035118462185,2003
Mexico,MEX,105640453.0,2.579,75.002,2003
Marshall Islands,MHL,52116.0,3.0979256489468745,67.67031171657645,2003
Middle income,MIC,4805870268.0,2.54363677841634,67.7107897830291,2003
"Macedonia, FYR",MKD,2053426.0,1.605,73.782,2003
Mali,MLI,12005128.0,6.842,50.373,2003
Malta,MLT,398582.0,1.48,78.5463414634146,2003
Myanmar,MMR,47624894.0,2.827,63.046,2003
Middle East & North Africa (excluding high income),MNA,296114536.0,2.9446400817407,70.0861225293243,2003
Montenegro,MNE,612267.0,1.852,73.355,2003
Mongolia,MNG,2469286.0,2.083,64.23,2003
Northern Mariana Islands,MNP,67422.0,3.0979256489468745,67.67031171657645,2003
Mozambique,MOZ,19716598.0,5.781,50.007,2003
Mauritania,MRT,2957117.0,5.283,60.381,2003
Mauritius,MUS,1213370.0,1.87,72.1213008130081,2003
Malawi,MWI,12336687.0,6.003,47.843,2003
Malaysia,MYS,24688703.0,2.438,73.242,2003
North America,NAC,321847258.0,1.99535712481548,77.3126549124377,2003
Namibia,NAM,1986535.0,3.773,53.693,2003
New Caledonia,NCL,225000.0,2.27,75.2707317073171,2003
Niger,NER,12656870.0,7.642,51.77,2003
Nigeria,NGA,131972533.0,6.036,47.24,2003
Nicaragua,NIC,5240879.0,2.807,71.117,2003
Netherlands,NLD,16225302.0,1.75,78.4926829268293,2003
Norway,NOR,4564855.0,1.8,79.390243902439,2003
Nepal,NPL,24950623.0,3.575,64.376,2003
Nauru,NRU,10096.0,3.0979256489468745,67.67031171657645,2003
New Zealand,NZL,4027200.0,1.93,79.1463414634146,2003
OECD members,OED,1181328844.0,1.76887473035348,77.6896948267236,2003
Oman,OMN,2385255.0,3.142,73.447,2003
Other small states,OSS,22141340.0,3.5569218457612,60.8951704128028,2003
Pakistan,PAK,147703401.0,4.211,63.414,2003
Panama,PAN,3209174.0,2.679,75.614,2003
Peru,PER,26937738.0,2.77,71.784,2003
Philippines,PHL,83031954.0,3.65,67.555,2003
Palau,PLW,19700.0,3.0979256489468745,67.67031171657645,2003
Papua New Guinea,PNG,6010724.0,4.368,62.784,2003
Poland,POL,38204570.0,1.22,74.5975609756098,2003
Pre-demographic dividend,PRE,603809871.0,5.97686124084136,52.238988628533,2003
Puerto Rico,PRI,3826095.0,1.7624,78.0712195121951,2003
"Korea, Dem. People’s Rep.",PRK,23538540.0,1.995,67.615,2003
Portugal,PRT,10458821.0,1.44,77.219512195122,2003
Paraguay,PRY,5607950.0,3.21,70.838,2003
West Bank and Gaza,PSE,3154969.0,4.973,71.277,2003
Pacific island small states,PSS,2027202.0,3.71227125581183,67.5949245475254,2003
Post-demographic dividend,PST,1035918962.0,1.59619423255349,77.917142978667,2003
French Polynesia,PYF,248499.0,2.329,73.396,2003
Qatar,QAT,688586.0,2.858,76.581,2003
Romania,ROU,21574326.0,1.3,71.309756097561,2003
Russian Federation,RUS,144648257.0,1.32,65.0478048780488,2003
Rwanda,RWA,8680346.0,5.345,52.268,2003
South Asia,SAS,1462906674.0,3.23879548655041,64.0614329425638,2003
Saudi Arabia,SAU,22556425.0,3.601,72.948,2003
Sudan,SDN,29435944.0,5.268,59.582,2003
Senegal,SEN,10670990.0,5.252,59.23,2003
Singapore,SGP,4114826.0,1.27,79.0390243902439,2003
Solomon Islands,SLB,446769.0,4.578,64.971,2003
Sierra Leone,SLE,5199549.0,6.067,41.669,2003
El Salvador,SLV,5971535.0,2.691,69.743,2003
San Marino,SMR,28494.0,3.0979256489468745,67.67031171657645,2003
Somalia,SOM,9836397.0,7.448,51.761,2003
Serbia,SRB,7480591.0,1.59,72.4365853658537,2003
Sub-Saharan Africa (excluding high income),SSA,726057836.0,5.62238638375108,51.8108993089119,2003
South Sudan,SSD,7501642.0,5.969,50.393,2003
Sub-Saharan Africa,SSF,726140617.0,5.62188309931692,51.8130902286396,2003
Small states,SST,30838818.0,3.28648416707055,63.4158079574624,2003
Sao Tome and Principe,STP,148372.0,5.123,64.021,2003
Suriname,SUR,488332.0,2.745,68.239,2003
Slovak Republic,SVK,5373374.0,1.2,73.6048780487805,2003
Slovenia,SVN,1995733.0,1.2,76.8585365853659,2003
Sweden,SWE,8958229.0,1.71,80.0951219512195,2003
Swaziland,SWZ,1087392.0,3.977,46.018,2003
Sint Maarten (Dutch part),SXM,33790.0,3.0979256489468745,67.67031171657645,2003
Seychelles,SYC,82781.0,2.06,71.0292682926829,2003
Syrian Arab Republic,SYR,17415266.0,3.744,73.967,2003
Turks and Caicos Islands,TCA,23410.0,3.0979256489468745,67.67031171657645,2003
Chad,TCD,9353201.0,7.212,47.716,2003
East Asia & Pacific (IDA & IBRD countries),TEA,1841494223.0,1.83591196494957,71.7488744213025,2003
Europe & Central Asia (IDA & IBRD countries),TEC,434924961.0,1.62795107122949,68.6346033322991,2003
Togo,TGO,5391401.0,5.276,53.935,2003
Thailand,THA,64554952.0,1.595,71.424,2003
Tajikistan,TJK,6576877.0,3.591,66.727,2003
Turkmenistan,TKM,4655741.0,2.698,64.386,2003
Latin America & the Caribbean (IDA & IBRD countries),TLA,530331985.0,2.47648280279434,72.2951309310529,2003
Timor-Leste,TLS,960852.0,6.965,62.223,2003
Middle East & North Africa (IDA & IBRD countries),TMN,292959567.0,2.92615378043444,70.0732976144691,2003
Tonga,TON,99789.0,4.202,71.229,2003
South Asia (IDA & IBRD),TSA,1462906674.0,3.23879548655041,64.0614329425638,2003
Sub-Saharan Africa (IDA & IBRD countries),TSS,726140617.0,5.62188309931692,51.8130902286396,2003
Trinidad and Tobago,TTO,1284052.0,1.749,68.724,2003
Tunisia,TUN,9939678.0,2.016,73.836,2003
Turkey,TUR,66085803.0,2.353,71.6,2003
Tuvalu,TUV,9767.0,3.0979256489468745,67.67031171657645,2003
Tanzania,TZA,37149072.0,5.659,54.142,2003
Uganda,UGA,26624820.0,6.716,50.394,2003
Ukraine,UKR,47812950.0,1.172,68.2107317073171,2003
Upper middle income,UMC,2341591859.0,1.81076143761618,71.8609099997493,2003
Uruguay,URY,3325637.0,2.189,75.427,2003
United States,USA,290107933.0,2.0475,77.0365853658537,2003
Uzbekistan,UZB,25567650.0,2.36,67.837,2003
St. Vincent and the Grenadines,VCT,108350.0,2.229,70.846,2003
"Venezuela, RB",VEN,25868523.0,2.701,72.872,2003
British Virgin Islands,VGB,22000.0,3.0979256489468745,67.67031171657645,2003
Virgin Islands (U.S.),VIR,108506.0,2.07,77.5731707317073,2003
Vietnam,VNM,82747662.0,1.901,73.893,2003
Vanuatu,VUT,198964.0,4.056,68.545,2003
World,WLD,6359901308.0,2.60332025616485,68.5243013643578,2003
Samoa,WSM,177662.0,4.454,70.314,2003
Kosovo,XKX,1703466.0,2.34,68.1951219512195,2003
"Yemen, Rep.",YEM,19462086.0,5.778,61.2,2003
South Africa,ZAF,47648727.0,2.729,53.481,2003
Zambia,ZMB,11421984.0,5.915,47.33,2003
Zimbabwe,ZWE,12633897.0,3.989,44.188,2003
Aruba,ABW,98737.0,1.787,74.156,2004
Afghanistan,AFG,24118979.0,6.988,57.875,2004
Angola,AGO,18865716.0,6.502,51.676,2004
Albania,ALB,3026939.0,1.821,75.028,2004
Andorra,AND,76244.0,3.0732546408533308,68.06046133709461,2004
Arab World,ARB,309162029.0,3.5597601324098,68.6879445507359,2004
United Arab Emirates,ARE,4087931.0,2.238,75.2,2004
Argentina,ARG,38728696.0,2.474,74.603,2004
Armenia,ARM,3000612.0,1.665,72.512,2004
American Samoa,ASM,59264.0,3.0732546408533308,68.06046133709461,2004
Antigua and Barbuda,ATG,88257.0,2.246,74.354,2004
Australia,AUS,20127400.0,1.768,80.490243902439,2004
Austria,AUT,8171966.0,1.42,79.1804878048781,2004
Azerbaijan,AZE,8306500.0,2.0535,68.249,2004
Burundi,BDI,7182451.0,6.759,52.437,2004
Belgium,BEL,10421137.0,1.72,78.8780487804878,2004
Benin,BEN,7750004.0,5.691,56.887,2004
Burkina Faso,BFA,13030569.0,6.335,52.602,2004
Bangladesh,BGD,141307489.0,2.782,67.46,2004
Bulgaria,BGR,7716860.0,1.33,72.5634146341463,2004
Bahrain,BHR,829848.0,2.514,75.167,2004
"Bahamas, The",BHS,322526.0,1.863,73.538,2004
Bosnia and Herzegovina,BIH,3781287.0,1.301,75.096,2004
Belarus,BLR,9730146.0,1.233,68.9560975609756,2004
Belize,BLZ,276089.0,3.175,68.815,2004
Bermuda,BMU,63740.0,1.78,78.4853658536586,2004
Bolivia,BOL,8967741.0,3.683,62.968,2004
Brazil,BRA,184738458.0,2.033,71.67,2004
Barbados,BRB,273091.0,1.755,74.004,2004
Brunei Darussalam,BRN,359523.0,1.893,76.093,2004
Bhutan,BTN,640282.0,2.954,64.126,2004
Botswana,BWA,1829330.0,3.043,50.832,2004
Central African Republic,CAF,4055036.0,5.411,44.08,2004
Canada,CAN,31995000.0,1.53,80.1414634146341,2004
Central Europe and the Baltics,CEB,106466116.0,1.27648190541996,73.7394039227774,2004
Switzerland,CHE,7389625.0,1.42,81.0878048780488,2004
Channel Islands,CHI,153170.0,1.413,78.699,2004
Chile,CHL,15973778.0,2.001,77.632,2004
China,CHN,1296075000.0,1.554,73.642,2004
Cote d'Ivoire,CIV,17997738.0,5.589,47.205,2004
Cameroon,CMR,16959081.0,5.39,52.301,2004
"Congo, Dem. Rep.",COD,53034217.0,6.705,52.917,2004
"Congo, Rep.",COG,3605439.0,5.054,53.608,2004
Colombia,COL,42724163.0,2.236,72.062,2004
Comoros,COM,597228.0,5.103,59.904,2004
Cabo Verde,CPV,467664.0,3.237,71.584,2004
Costa Rica,CRI,4187038.0,2.105,77.993,2004
Caribbean small states,CSS,6716373.0,2.29427062115795,70.8917401236704,2004
Cuba,CUB,11266941.0,1.575,77.663,2004
Curacao,CUW,134192.0,3.0732546408533308,68.06046133709461,2004
Cayman Islands,CYM,47299.0,3.0732546408533308,68.06046133709461,2004
Cyprus,CYP,1010410.0,1.545,78.506,2004
Czech Republic,CZE,10197101.0,1.23,75.7219512195122,2004
Germany,DEU,82516260.0,1.36,78.6804878048781,2004
Djibouti,DJI,770752.0,3.994,57.677,2004
Dominica,DMA,70379.0,3.0732546408533308,68.06046133709461,2004
Denmark,DNK,5404523.0,1.78,77.4926829268293,2004
Dominican Republic,DOM,9102998.0,2.779,71.425,2004
Algeria,DZA,32831096.0,2.438,72.281,2004
East Asia & Pacific (excluding high income),EAP,1880346866.0,1.84196153522284,72.0258050184807,2004
Early-demographic dividend,EAR,2648271523.0,3.07348836183033,65.7804328845503,2004
East Asia & Pacific,EAS,2115556602.0,1.78701876811932,72.9632417566851,2004
Europe & Central Asia (excluding high income),ECA,397064999.0,1.6977189804544,68.3913713254847,2004
Europe & Central Asia,ECS,870030756.0,1.59724560593972,73.9782434688798,2004
Ecuador,ECU,13509647.0,2.828,73.937,2004
"Egypt, Arab Rep.",EGY,75381899.0,3.047,69.282,2004
Euro area,EMU,327682507.0,1.49547533284547,79.2787016221772,2004
Eritrea,ERI,3858623.0,5.005,57.916,2004
Spain,ESP,42921895.0,1.31,79.8707317073171,2004
Estonia,EST,1362550.0,1.47,71.909756097561,2004
Ethiopia,ETH,74624405.0,5.867,55.172,2004
European Union,EUU,494162543.0,1.49067644680065,78.1930457277725,2004
Fragile and conflict affected situations,FCS,378123879.0,5.10515548239329,57.6897966326818,2004
Finland,FIN,5228172.0,1.8,78.7146341463415,2004
Fiji,FJI,818354.0,2.907,68.243,2004
France,FRA,62704895.0,1.92,80.1634146341463,2004
Faroe Islands,FRO,48143.0,2.6,79.1414634146342,2004
"Micronesia, Fed. Sts.",FSM,106577.0,3.912,67.82,2004
Gabon,GAB,1364205.0,4.274,59.512,2004
United Kingdom,GBR,59987905.0,1.75,78.7463414634146,2004
Georgia,GEO,4245000.0,1.625,72.682,2004
Ghana,GHA,20986536.0,4.548,58.187,2004
Gibraltar,GIB,31896.0,3.0732546408533308,68.06046133709461,2004
Guinea,GIN,9490229.0,5.804,52.444,2004
"Gambia, The",GMB,1398573.0,5.86,57.527,2004
Guinea-Bissau,GNB,1350345.0,5.47,53.084,2004
Equatorial Guinea,GNQ,724817.0,5.618,53.987,2004
Greece,GRC,10955141.0,1.31,79.0390243902439,2004
Grenada,GRD,102656.0,2.373,71.213,2004
Greenland,GRL,56911.0,2.415,68.8068292682927,2004
Guatemala,GTM,12796925.0,4.11,69.437,2004
Guam,GUM,158099.0,2.679,76.362,2004
Guyana,GUY,751652.0,2.883,65.428,2004
High income,HIC,1099536714.0,1.67510651141118,78.5917674132963,2004
"Hong Kong SAR, China",HKG,6783500.0,0.922,81.8292682926829,2004
Honduras,HND,7204153.0,3.57,71.341,2004
Heavily indebted poor countries (HIPC),HPC,532385197.0,5.79575999032034,54.633296186588,2004
Croatia,HRV,4439000.0,1.43,75.520243902439,2004
Haiti,HTI,9119178.0,3.853,58.86,2004
Hungary,HUN,10107146.0,1.28,72.6487804878049,2004
IBRD only,IBD,4166120799.0,2.24532435532674,69.4950559004312,2004
IDA & IBRD total,IBT,5361007541.0,2.75662933303227,66.9255216261297,2004
IDA total,IDA,1194886742.0,4.76273803716765,57.965696834671,2004
IDA blend,IDB,394625729.0,4.70712221306612,56.505315854242,2004
Indonesia,IDN,223614649.0,2.515,67.002,2004
IDA only,IDX,800261013.0,4.79032910723836,58.6857690872772,2004
Isle of Man,IMN,75341.0,3.0732546408533308,68.06046133709461,2004
India,IND,1126135777.0,3.038,64.154,2004
Ireland,IRL,4070262.0,1.93,78.5390243902439,2004
"Iran, Islamic Rep.",IRN,69617100.0,1.87,71.582,2004
Iraq,IRQ,26316609.0,4.594,68.537,2004
Iceland,ISL,292074.0,2.04,80.9975609756098,2004
Israel,ISR,6809000.0,2.9,80.1463414634146,2004
Italy,ITA,57685327.0,1.34,80.7804878048781,2004
Jamaica,JAM,2728777.0,2.398,73.167,2004
Jordan,JOR,5535595.0,3.784,72.427,2004
Japan,JPN,127761000.0,1.29,82.030243902439,2004
Kazakhstan,KAZ,15012985.0,2.21,65.8878048780488,2004
Kenya,KEN,35074931.0,4.91,54.513,2004
Kyrgyz Republic,KGZ,5104700.0,2.6,68.1536585365854,2004
Cambodia,KHM,13063377.0,3.309,62.186,2004
Kiribati,KIR,90542.0,3.927,64.74,2004
St. Kitts and Nevis,KNA,47971.0,3.0732546408533308,68.06046133709461,2004
"Korea, Rep.",KOR,48082519.0,1.154,77.6658536585366,2004
Kuwait,KWT,2207939.0,2.552,73.434,2004
Latin America & Caribbean (excluding high income),LAC,527919692.0,2.42298394142352,72.5178114636932,2004
Lao PDR,LAO,5664605.0,3.724,61.224,2004
Lebanon,LBN,3863267.0,1.839,76.351,2004
Liberia,LBR,3176414.0,5.547,54.084,2004
Libya,LBY,5704759.0,2.539,71.17,2004
St. Lucia,LCA,162251.0,1.74,72.652,2004
Latin America & Caribbean,LCN,553565918.0,2.40277339733737,72.717823026967,2004
Least developed countries: UN classification,LDC,735796583.0,4.91544717449167,58.0291932082017,2004
Low income,LIC,475094388.0,5.63564543982067,54.8935411511891,2004
Liechtenstein,LIE,34596.0,1.44,81.7707317073171,2004
Sri Lanka,LKA,19372538.0,2.278,73.593,2004
Lower middle income,LMC,2505778340.0,3.25880905605532,64.1081203219748,2004
Low & middle income,LMY,5340290732.0,2.76543034492734,66.8614029070383,2004
Lesotho,LSO,1933728.0,3.64,46.078,2004
Late-demographic dividend,LTE,2102908619.0,1.66255630827152,72.6793312005853,2004
Lithuania,LTU,3377075.0,1.27,71.9609756097561,2004
Luxembourg,LUX,458095.0,1.66,79.1219512195122,2004
Latvia,LVA,2263122.0,1.29,72.0268292682927,2004
"Macao SAR, China",MAC,471453.0,0.827,81.304,2004
St. Martin (French part),MAF,27514.0,1.83,77.7219512195122,2004
Morocco,MAR,30179285.0,2.613,70.873,2004
Monaco,MCO,33314.0,3.0732546408533308,68.06046133709461,2004
Moldova,MDA,3603945.0,1.224,67.665,2004
Madagascar,MDG,17802997.0,5.141,60.752,2004
Maldives,MDV,310423.0,2.415,73.418,2004
Middle East & North Africa,MEA,342046777.0,2.92567813686481,70.8649573170077,2004
Mexico,MEX,106995583.0,2.536,75.18,2004
Marshall Islands,MHL,52074.0,3.0732546408533308,68.06046133709461,2004
Middle income,MIC,4865196344.0,2.52259939866863,68.0301326592131,2004
"Macedonia, FYR",MKD,2057047.0,1.566,73.893,2004
Mali,MLI,12391906.0,6.821,51.224,2004
Malta,MLT,401268.0,1.4,79.2536585365854,2004
Myanmar,MMR,48073707.0,2.779,63.323,2004
Middle East & North Africa (excluding high income),MNA,301278295.0,2.89900898511961,70.3479018041243,2004
Montenegro,MNE,613353.0,1.847,73.465,2004
Mongolia,MNG,2496832.0,2.112,64.671,2004
Northern Mariana Islands,MNP,65663.0,3.0732546408533308,68.06046133709461,2004
Mozambique,MOZ,20312705.0,5.761,50.663,2004
Mauritania,MRT,3042823.0,5.232,60.539,2004
Mauritius,MUS,1221003.0,1.92,72.2767479674797,2004
Malawi,MWI,12676038.0,5.958,48.735,2004
Malaysia,MYS,25174109.0,2.355,73.356,2004
North America,NAC,324864038.0,1.99895553913965,77.7493524163289,2004
Namibia,NAM,2009228.0,3.714,53.48,2004
New Caledonia,NCL,228000.0,2.18,75.4707317073171,2004
Niger,NER,13127012.0,7.626,52.436,2004
Nigeria,NGA,135393616.0,6.011,47.717,2004
Nicaragua,NIC,5309703.0,2.738,71.537,2004
Netherlands,NLD,16281779.0,1.72,79.0951219512195,2004
Norway,NOR,4591910.0,1.83,79.8414634146342,2004
Nepal,NPL,25309449.0,3.43,64.973,2004
Nauru,NRU,10113.0,3.0732546408533308,68.06046133709461,2004
New Zealand,NZL,4087500.0,1.98,79.5487804878049,2004
OECD members,OED,1189684724.0,1.7742545460328,78.1009668102228,2004
Oman,OMN,2444751.0,3.029,73.851,2004
Other small states,OSS,22600520.0,3.51771480243971,61.2529545769101,2004
Pakistan,PAK,150780300.0,4.129,63.625,2004
Panama,PAN,3269541.0,2.663,75.782,2004
Peru,PER,27273194.0,2.725,72.146,2004
Philippines,PHL,84678493.0,3.579,67.67,2004
Palau,PLW,19804.0,3.0732546408533308,68.06046133709461,2004
Papua New Guinea,PNG,6161517.0,4.315,63.113,2004
Poland,POL,38182222.0,1.23,74.8463414634146,2004
Pre-demographic dividend,PRE,621611464.0,5.93281628842528,52.8758060970108,2004
Puerto Rico,PRI,3826878.0,1.7822,78.1758536585366,2004
"Korea, Dem. People’s Rep.",PRK,23729498.0,1.999,68.102,2004
Portugal,PRT,10483861.0,1.4,77.6707317073171,2004
Paraguay,PRY,5703740.0,3.119,71.067,2004
West Bank and Gaza,PSE,3236626.0,4.867,71.44,2004
Pacific island small states,PSS,2049012.0,3.67013832286967,67.8766502429326,2004
Post-demographic dividend,PST,1041303140.0,1.61135994436658,78.3485924032615,2004
French Polynesia,PYF,251775.0,2.289,73.766,2004
Qatar,QAT,758855.0,2.713,76.668,2004
Romania,ROU,21451748.0,1.33,71.5942756097561,2004
Russian Federation,RUS,144067054.0,1.344,65.4709756097561,2004
Rwanda,RWA,8818438.0,5.243,53.755,2004
South Asia,SAS,1487975237.0,3.16763626205821,64.4513170221394,2004
Saudi Arabia,SAU,23228890.0,3.505,73.041,2004
Sudan,SDN,30186341.0,5.204,59.993,2004
Senegal,SEN,10955944.0,5.201,59.859,2004
Singapore,SGP,4166664.0,1.26,79.490243902439,2004
Solomon Islands,SLB,458324.0,4.54,65.549,2004
Sierra Leone,SLE,5439695.0,5.969,42.66,2004
El Salvador,SLV,6000775.0,2.604,70.048,2004
San Marino,SMR,28866.0,3.0732546408533308,68.06046133709461,2004
Somalia,SOM,10116228.0,7.378,52.042,2004
Serbia,SRB,7463157.0,1.57,72.6829268292683,2004
Sub-Saharan Africa (excluding high income),SSA,745705643.0,5.57299600894837,52.4218238125597,2004
South Sudan,SSD,7787655.0,5.885,50.782,2004
Sub-Saharan Africa,SSF,745788118.0,5.57250686264018,52.4240620140062,2004
Small states,SST,31365905.0,3.2517250516308,63.7125820528742,2004
Sao Tome and Principe,STP,151969.0,5.072,64.322,2004
Suriname,SUR,493630.0,2.708,68.48,2004
Slovak Republic,SVK,5372280.0,1.25,73.9585365853659,2004
Slovenia,SVN,1997012.0,1.25,77.2073170731707,2004
Sweden,SWE,8993531.0,1.75,80.4975609756098,2004
Swaziland,SWZ,1095053.0,3.925,45.905,2004
Sint Maarten (Dutch part),SXM,35316.0,3.0732546408533308,68.06046133709461,2004
Seychelles,SYC,82475.0,2.01,72.6609756097561,2004
Syrian Arab Republic,SYR,17806638.0,3.648,74.25,2004
Turks and Caicos Islands,TCA,25028.0,3.0732546408533308,68.06046133709461,2004
Chad,TCD,9710043.0,7.147,47.848,2004
East Asia & Pacific (IDA & IBRD countries),TEA,1856577908.0,1.84000285281506,72.0759588694577,2004
Europe & Central Asia (IDA & IBRD countries),TEC,435247221.0,1.65785245371932,68.9576359468728,2004
Togo,TGO,5534598.0,5.229,54.23,2004
Thailand,THA,65002231.0,1.58,71.775,2004
Tajikistan,TJK,6712841.0,3.533,67.163,2004
Turkmenistan,TKM,4703398.0,2.671,64.693,2004
Latin America & the Caribbean (IDA & IBRD countries),TLA,537377388.0,2.42529891875547,72.5725320765455,2004
Timor-Leste,TLS,996698.0,6.881,63.209,2004
Middle East & North Africa (IDA & IBRD countries),TMN,298041669.0,2.88094432197437,70.3360420080522,2004
Tonga,TON,100406.0,4.177,71.367,2004
South Asia (IDA & IBRD),TSA,1487975237.0,3.16763626205821,64.4513170221394,2004
Sub-Saharan Africa (IDA & IBRD countries),TSS,745788118.0,5.57250686264018,52.4240620140062,2004
Trinidad and Tobago,TTO,1290535.0,1.758,68.816,2004
Tunisia,TUN,10017601.0,1.997,74.026,2004
Turkey,TUR,67007855.0,2.31,72.06,2004
Tuvalu,TUV,9894.0,3.0732546408533308,68.06046133709461,2004
Tanzania,TZA,38249984.0,5.651,55.161,2004
Uganda,UGA,27568436.0,6.653,51.538,2004
Ukraine,UKR,47451600.0,1.218,68.1853658536585,2004
Upper middle income,UMC,2359418004.0,1.80930480589964,72.1957929452909,2004
Uruguay,URY,3324096.0,2.174,75.614,2004
United States,USA,292805298.0,2.0515,77.4878048780488,2004
Uzbekistan,UZB,25864350.0,2.46,68.094,2004
St. Vincent and the Grenadines,VCT,108559.0,2.196,71.014,2004
